Pdt,stream,treatment,GPP_L95per,GPP_median,GPP_U95per,ER_L95per,ER_median,ER_U95per,LightPerDay,meanTemp,meanQds,meanDepthM,meanWidthM,pmax,alpha,julian,one_over_kT,monthday,P_R,NEP
7/24/15,st9,ambient,2.209662538,3.52057781,4.77311165,-3.603990087,-2.404505021,-1.238850964,1438460658,13.02192056,0.002136655,0.036395021,0.69,0.029779535,1.26E-06,205,40.55087616,24-Jul,1.464159059,1.116072789
7/25/15,st9,ambient,1.249642561,2.019829808,2.804584112,-1.94503732,-1.326040177,-0.66685303,1397209251,12.69939168,0.001685297,0.030171605,0.69,0.016855035,8.92E-07,206,40.59663042,25-Jul,1.52320408,0.693789631
7/26/15,st9,ambient,2.632747683,4.184830262,5.612597257,-3.423271225,-2.282617224,-1.148591008,1806408587,12.78456725,0.002337426,0.037883698,0.69,0.040689807,1.15E-06,207,40.5845373,26-Jul,1.83334736,1.902213038
7/27/15,st9,ambient,1.717238053,2.838781419,3.899885549,-2.362458045,-1.535342476,-0.765807028,2492581982,12.68927999,0.001827658,0.032446464,0.69,0.021657733,8.57E-07,208,40.59806655,27-Jul,1.848956479,1.303438943
7/28/15,st9,ambient,1.392626251,2.279544311,3.12140931,-1.694619641,-1.147891515,-0.581899322,2655971730,13.33622571,0.001584659,0.028899363,0.69,0.023662198,6.27E-07,209,40.50638763,28-Jul,1.985853438,1.131652796
7/29/15,st9,ambient,2.344789722,3.638284182,4.93950643,-2.735594447,-1.863832194,-0.922885858,3565391580,13.2256101,0.001869128,0.033214847,0.69,0.029063162,7.67E-07,210,40.52203366,29-Jul,1.952044929,1.774451988
7/30/15,st9,ambient,2.33958006,3.59997575,4.844349365,-3.125132092,-2.149879022,-1.076076544,2629757070,12.8086417,0.001974823,0.033898999,0.69,0.028155978,8.24E-07,211,40.58112055,30-Jul,1.674501548,1.450096728
7/31/15,st9,ambient,4.709058861,7.463185578,10.00358864,-6.976669205,-4.578522357,-2.511217734,5027758380,12.85667526,0.002645411,0.04138782,0.69,0.072994183,6.18E-07,212,40.57430513,31-Jul,1.630042401,2.884663221
8/1/15,st9,ambient,2.510269219,4.044298412,5.695097515,-4.350437702,-2.901924826,-1.537419923,3013045650,12.03690314,0.002242351,0.036610933,0.69,0.036953377,8.86E-07,213,40.6909363,1-Aug,1.393660641,1.142373586
8/2/15,st9,ambient,2.134032756,3.493201715,4.705417594,-3.076346888,-2.054114421,-0.989347848,3009838770,13.00025918,0.001600083,0.029139742,0.69,0.026851402,1.13E-06,214,40.55394583,2-Aug,1.700587698,1.439087294
8/3/15,st9,ambient,3.241749029,5.547977729,7.666904633,-4.289881049,-2.821505024,-1.411702856,3455815590,13.19176643,0.002172308,0.036471019,0.69,0.043758085,1.08E-06,215,40.52682309,3-Aug,1.966318572,2.726472705
8/4/15,st9,ambient,3.152042189,5.083664822,6.86798862,-4.517432246,-3.040557512,-1.585834628,2967572160,12.81717352,0.002089117,0.035767674,0.69,0.043674903,1.21E-06,216,40.57990981,4-Aug,1.671951542,2.04310731
8/5/15,st9,ambient,5.443938623,8.204714575,10.91018891,-6.459428367,-4.330344444,-2.374780436,3203425620,13.0552,0.002496729,0.039628557,0.69,0.063230387,1.70E-06,217,40.54616097,5-Aug,1.89470253,3.874370131
8/6/15,st9,ambient,7.536379522,11.51536044,15.55025045,-9.610308325,-6.443334061,-3.337045514,4216454460,13.35254913,0.00285301,0.043332943,0.69,0.084168729,1.88E-06,218,40.50407979,6-Aug,1.787174207,5.072026379
8/7/15,st9,ambient,7.50583505,11.2645966,15.24843946,-11.15655486,-7.538572567,-4.23634608,3474958140,13.13725157,0.002902824,0.043673072,0.69,0.089397495,2.49E-06,219,40.53454021,7-Aug,1.494261215,3.726024033
8/8/15,st9,ambient,5.569334104,9.046508344,12.56400593,-10.97673911,-7.436691252,-3.950967728,1108024650,12.50582079,0.003005232,0.044549014,0.69,0.080858304,2.98E-06,220,40.62414019,8-Aug,1.216469534,1.609817092
8/9/15,st9,ambient,7.681418145,11.92750418,16.00602404,-10.84406399,-7.348895476,-3.66785907,2953728540,12.80623572,0.003619432,0.048838268,0.69,0.094232205,2.20E-06,221,40.58146199,9-Aug,1.623033586,4.578608704
6/4/16,st9,phosphorus,1.539780562,2.700703799,3.714621593,-27.96328356,-18.77797092,-10.20979178,4569798485,9.561907033,0.00672352,0.053607506,0.71,0.016411375,3.80E-07,156,41.04716435,4-Jun,0.143822983,-16.07726712
6/5/16,st9,phosphorus,2.46955311,4.115610218,5.56520091,-31.31592518,-21.78913436,-10.83554793,3008984926,9.577727642,0.006156653,0.055506787,0.71,0.027527864,7.51E-07,157,41.04486747,5-Jun,0.188883604,-17.67352414
6/6/16,st9,phosphorus,3.08639171,5.601154695,7.786877994,-31.38958731,-21.86648864,-12.05172499,5289412036,10.61603763,0.005544712,0.055611466,0.71,0.037568245,1.25E-06,158,40.89468284,6-Jun,0.256152453,-16.26533395
6/7/16,st9,phosphorus,4.460953142,7.607962904,10.57659454,-33.95941111,-23.29189057,-12.1213363,4696365738,10.8084007,0.005320525,0.055454703,0.71,0.052826696,1.79E-06,159,40.8669794,7-Jun,0.326635697,-15.68392767
6/8/16,st9,phosphorus,3.830395342,6.514020918,9.042481666,-32.79991806,-22.98369131,-11.92859763,2879587769,10.74786855,0.004656616,0.053775286,0.71,0.057909968,1.60E-06,160,40.87569297,8-Jun,0.283419266,-16.46967039
6/9/16,st9,phosphorus,2.365335809,3.733020869,5.030869713,-31.82056226,-22.65482579,-11.71487958,1387527419,10.96854637,0.004549035,0.053735619,0.71,0.052239224,1.35E-06,161,40.8439444,9-Jun,0.164778176,-18.92180492
6/10/16,st9,phosphorus,1.805417628,3.083993409,4.2833353,-32.85122538,-22.60680088,-12.33131436,974256428.4,10.71293875,0.004644902,0.053929053,0.71,0.036583487,1.62E-06,162,40.88072279,10-Jun,0.136418834,-19.52280747
6/14/16,st9,phosphorus,3.294406586,5.654604271,8.106730825,-31.67034333,-21.5293852,-11.67904486,4180089573,12.13032694,0.004088974,0.048759469,0.71,0.041672262,3.66E-06,166,40.67761081,14-Jun,0.262645878,-15.87478093
6/15/16,st9,phosphorus,3.397969559,5.556322935,7.552093805,-32.47309073,-22.85614795,-12.91801273,1918728922,11.76747943,0.004498478,0.050584529,0.71,0.053434877,2.04E-06,167,40.72941447,15-Jun,0.24309971,-17.29982502
6/16/16,st9,phosphorus,2.430434942,3.914041709,5.233103083,-35.87591314,-24.69281203,-13.49164573,1265879294,11.12885879,0.005072173,0.052798148,0.71,0.045379343,1.56E-06,168,40.82091141,16-Jun,0.158509355,-20.77877032
6/17/16,st9,phosphorus,3.952357977,6.278354362,8.656229092,-34.98666137,-23.2786096,-12.04435724,3214848887,12.07632531,0.004675703,0.051422131,0.71,0.059466431,1.31E-06,169,40.68531226,17-Jun,0.269704869,-17.00025524
6/18/16,st9,phosphorus,2.807967774,4.627721291,6.426847492,-35.75597433,-24.67641137,-12.85706883,1694022129,11.2030216,0.005420894,0.053004984,0.71,0.047179279,1.55E-06,170,40.81026481,18-Jun,0.187536235,-20.04869008
6/19/16,st9,phosphorus,3.0846366,5.11165835,6.901784825,-36.20112751,-24.66286727,-13.62402558,1425262835,11.61527758,0.005428869,0.053280266,0.71,0.04929708,1.58E-06,171,40.7511836,19-Jun,0.207261317,-19.55120892
6/20/16,st9,phosphorus,2.862044407,4.536967319,6.34161317,-36.22548751,-24.10647944,-13.02793212,993065732.4,11.49395845,0.006446087,0.051475793,0.71,0.040039039,2.10E-06,172,40.76855231,20-Jun,0.188205305,-19.56951212
6/21/16,st9,phosphorus,3.70098311,6.453036924,8.902249015,-35.49301513,-24.72291413,-13.18350263,3269291036,11.81470383,0.005949518,0.053035153,0.71,0.045487593,1.38E-06,173,40.72266479,21-Jun,0.261014413,-18.26987721
6/22/16,st9,phosphorus,3.475825366,5.913233296,7.930832662,-34.45223011,-23.85310201,-12.10883416,4755344259,12.63593933,0.005220531,0.052856254,0.71,0.052821285,8.93E-07,174,40.60564399,22-Jun,0.247902067,-17.93986871
6/23/16,st9,phosphorus,4.379369127,7.223574186,9.966265274,-35.0565653,-23.98815952,-12.39351405,5271815282,12.95581754,0.005338674,0.053036739,0.71,0.059328376,1.04E-06,175,40.56024519,23-Jun,0.301130822,-16.76458533
6/24/16,st9,phosphorus,2.285415441,3.697517972,5.089514429,-37.63454849,-25.42212507,-13.68688055,545682905,11.41013496,0.005624352,0.050532505,0.71,0.035888867,2.86E-06,176,40.78056159,24-Jun,0.145444882,-21.7246071
6/25/16,st9,phosphorus,3.933861779,6.208128475,8.455926743,-33.34328668,-22.20763318,-11.04817732,1737070496,12.09556899,0.005499561,0.050416786,0.71,0.057633242,1.72E-06,177,40.68256749,25-Jun,0.279549307,-15.99950471
6/26/16,st9,phosphorus,3.118598158,5.255198805,7.29536695,-31.8650965,-21.3189189,-10.35067346,1005408932,11.32321692,0.007367664,0.045593746,0.71,0.031981378,1.47E-06,178,40.7930217,26-Jun,0.246504001,-16.0637201
6/27/16,st9,phosphorus,4.141147864,6.370770883,8.679568295,-31.87625622,-21.69039549,-11.35342252,1876253028,11.3662247,0.006879673,0.048006404,0.71,0.040956535,1.54E-06,179,40.78685538,27-Jun,0.293713911,-15.31962461
6/28/16,st9,phosphorus,4.20429135,7.072646099,9.522834311,-30.10902319,-20.95854743,-10.65826677,2563445830,11.50618872,0.006361463,0.049591518,0.71,0.049431314,1.28E-06,180,40.76680069,28-Jun,0.337458792,-13.88590133
6/29/16,st9,phosphorus,4.117364712,6.721930582,9.153315344,-29.50815905,-20.61418829,-10.89914944,3085734106,11.72225638,0.006785002,0.048360648,0.71,0.048966607,9.51E-07,181,40.73588021,29-Jun,0.32608272,-13.89225771
6/30/16,st9,phosphorus,4.991032915,7.963301533,10.85198132,-33.47303843,-22.3812031,-11.44988501,2420345220,11.930375,0.006428847,0.049560172,0.71,0.062817333,1.55E-06,182,40.70614159,30-Jun,0.355803104,-14.41790157
7/1/16,st9,phosphorus,5.683176685,9.451958822,12.91527502,-34.39613265,-23.0700192,-12.60725764,3078113971,11.82454669,0.006197329,0.049844588,0.71,0.059530705,1.90E-06,183,40.72125825,1-Jul,0.409707454,-13.61806038
7/2/16,st9,phosphorus,5.845365881,9.41485717,12.85854985,-33.73476617,-22.12289748,-12.29428884,2965185132,10.93774634,0.005822313,0.050447415,0.71,0.070031906,1.68E-06,184,40.84837259,2-Jul,0.425570709,-12.70804031
7/3/16,st9,phosphorus,4.712292561,8.279886333,11.1776763,-32.70421596,-22.33204757,-11.87662528,4990024656,12.0336007,0.005422861,0.050401148,0.71,0.064728869,1.04E-06,185,40.69140751,3-Jul,0.370762524,-14.05216124
7/4/16,st9,phosphorus,5.453601892,8.554179156,11.75453647,-34.47825391,-23.47785521,-12.25751606,4739722099,12.62005707,0.005088102,0.04984608,0.71,0.078397438,1.12E-06,186,40.60790073,4-Jul,0.364350963,-14.92367605
7/5/16,st9,phosphorus,6.000062629,9.770198317,13.19477517,-35.61504992,-23.79411322,-13.11332383,4063853950,12.98697385,0.004852151,0.04930426,0.71,0.079552388,2.30E-06,187,40.55582875,5-Jul,0.410614097,-14.0239149
7/6/16,st9,phosphorus,5.771254422,9.234126907,12.57540655,-34.98149509,-24.07211947,-13.66695453,5903836285,13.74595014,0.004410281,0.047716176,0.71,0.077606264,2.70E-06,188,40.44853929,6-Jul,0.383602571,-14.83799256
7/7/16,st9,phosphorus,5.583594183,8.861542384,12.34869078,-35.61035118,-24.29058742,-13.1659482,4506280780,13.39305451,0.004336306,0.047470892,0.71,0.084792519,2.14E-06,189,40.49835418,7-Jul,0.364813836,-15.42904504
7/8/16,st9,phosphorus,6.587763109,10.84870861,14.95665102,-36.83455272,-24.62284174,-12.43797247,3592752601,11.85242503,0.004483754,0.048011033,0.71,0.087567884,2.69E-06,190,40.71727498,8-Jul,0.440595311,-13.77413313
7/9/16,st9,phosphorus,6.08069467,9.528625178,13.02681151,-35.13100801,-23.63605682,-13.21831913,4664264271,12.04360782,0.003915742,0.04524235,0.71,0.089251052,2.47E-06,191,40.68997969,9-Jul,0.403139375,-14.10743164
7/10/16,st9,phosphorus,5.785567957,8.614097557,11.66702009,-33.99147397,-23.39107151,-12.46812409,2649585847,12.27979693,0.003836906,0.044777409,0.71,0.093622834,2.23E-06,192,40.65630931,10-Jul,0.368264342,-14.77697395
7/11/16,st9,phosphorus,5.376387337,8.583483563,11.48105714,-30.31921839,-20.38431062,-11.21333254,2672026885,12.72016015,0.003486427,0.042560972,0.71,0.086077695,2.33E-06,193,40.59368108,11-Jul,0.421082848,-11.80082706
7/12/16,st9,phosphorus,6.193964536,9.788019286,13.3301379,-32.91494833,-22.48526212,-12.4244711,3524105956,12.86013201,0.003435495,0.042079831,0.71,0.098876375,2.45E-06,194,40.57381474,12-Jul,0.435308214,-12.69724283
7/13/16,st9,phosphorus,5.438229535,9.421044844,12.63741853,-31.49210802,-22.33610407,-12.99110115,4670209425,13.46947057,0.003219814,0.04043773,0.71,0.090085478,3.37E-06,195,40.48755686,13-Jul,0.421785501,-12.91505923
7/14/16,st9,phosphorus,4.263539717,6.54754982,8.922611377,-32.95256338,-21.96101244,-10.88130487,1402154328,12.10121586,0.003352828,0.041303103,0.71,0.088770365,2.94E-06,196,40.68176213,14-Jul,0.298144261,-15.41346262
7/15/16,st9,phosphorus,3.642926217,5.970656607,8.389113472,-29.96232302,-20.42127792,-10.49513122,1236434066,12.27976111,0.003191197,0.040090859,0.71,0.078392946,2.89E-06,197,40.65631441,15-Jul,0.292374289,-14.45062131
7/16/16,st9,phosphorus,5.975810537,9.206854558,12.31998045,-30.72426227,-21.46904493,-11.8860504,3265546206,13.20038838,0.002944888,0.037967157,0.71,0.103899739,3.06E-06,198,40.52560283,16-Jul,0.428843229,-12.26219037
7/17/16,st9,phosphorus,4.567715995,7.549934588,10.20147717,-27.66667234,-18.2110176,-9.909503401,1698515688,12.83949895,0.002688393,0.035630797,0.71,0.092150326,3.18E-06,199,40.57674199,17-Jul,0.414580599,-10.66108301
7/18/16,st9,phosphorus,3.951035477,6.093915252,8.493614966,-18.43357057,-12.6875602,-6.661346607,4101242440,13.80087384,0.002295497,0.031647714,0.71,0.072910072,1.94E-06,200,40.44079725,18-Jul,0.480306312,-6.593644948
7/19/16,st9,phosphorus,3.885415106,5.95028311,8.12694729,-19.05108207,-13.03628929,-6.636510982,1999508346,13.29701013,0.002259272,0.031318735,0.71,0.082671603,2.15E-06,201,40.5119331,19-Jul,0.456439941,-7.08600618
7/20/16,st9,phosphorus,3.519986144,5.380840378,7.181529518,-13.53394537,-9.349364323,-4.623055566,2357258566,13.87142581,0.001838799,0.026474685,0.71,0.073219035,2.22E-06,202,40.43085661,20-Jul,0.575530078,-3.968523945
7/21/16,st9,phosphorus,3.10931209,5.027538956,6.675676267,-18.28301836,-12.02539553,-6.171285041,1424307362,13.70339828,0.002319617,0.031716456,0.71,0.095927462,2.11E-06,203,40.45453943,21-Jul,0.418076806,-6.997856574
7/22/16,st9,phosphorus,3.393976059,5.18736508,6.999543047,-18.79544451,-12.40013673,-6.562582177,1045507474,13.29589839,0.002188975,0.03038846,0.71,0.081009189,3.34E-06,204,40.51209033,22-Jul,0.418331281,-7.21277165
7/23/16,st9,phosphorus,3.642796763,5.744730774,7.811544557,-15.7318923,-10.75699076,-5.897287586,1602399132,13.32026152,0.00203417,0.028654801,0.71,0.087926433,2.55E-06,205,40.50864494,23-Jul,0.534046268,-5.012259986
7/24/16,st9,phosphorus,3.051099248,4.593866494,6.18321003,-13.45047924,-9.046542921,-4.993240855,1506406770,13.29349418,0.001691998,0.024546636,0.71,0.064250792,2.76E-06,206,40.51243036,24-Jul,0.507803537,-4.452676427
7/25/16,st9,phosphorus,2.412357128,4.152990373,5.709287052,-13.13638472,-8.875753548,-4.67829309,1076782320,13.33982146,0.001924652,0.027282462,0.71,0.0646984,2.37E-06,207,40.50587924,25-Jul,0.467902849,-4.722763175
7/26/16,st9,phosphorus,4.362411917,6.402742458,8.57700259,-14.3265376,-9.754164592,-5.006314707,3766465242,14.50551199,0.001943915,0.027442063,0.71,0.079364818,2.49E-06,208,40.34173387,26-Jul,0.656411156,-3.351422134
7/27/16,st9,phosphorus,5.116943525,7.553111113,10.04462563,-16.8515545,-11.28575669,-5.822024507,3836536412,14.39093191,0.002070013,0.028806926,0.71,0.102235452,1.86E-06,209,40.35780935,27-Jul,0.669260495,-3.732645577
7/28/16,st9,phosphorus,5.689786078,8.133476083,10.78288278,-16.50845234,-11.37261513,-6.404212537,3462462000,13.77355074,0.002003994,0.027997058,0.71,0.098550781,3.25E-06,210,40.44464834,28-Jul,0.715180808,-3.239139047
7/29/16,st9,phosphorus,6.72778165,9.760833724,12.78982725,-20.24357312,-14.26754043,-8.108813618,4336938540,13.67768517,0.002193074,0.029945436,0.71,0.11274255,3.94E-06,211,40.45816604,29-Jul,0.684128689,-4.506706706
7/30/16,st9,phosphorus,5.840232272,8.79298541,11.63911965,-19.95925411,-13.57892132,-6.995476372,4682696850,13.18647975,0.002149921,0.029386305,0.71,0.097144509,5.27E-06,212,40.52757134,30-Jul,0.647546679,-4.78593591
7/31/16,st9,phosphorus,6.640876413,9.809535271,12.95757968,-23.75352199,-16.14191085,-8.838864468,3773006010,12.71237721,0.002323496,0.031156635,0.71,0.1090845,4.48E-06,213,40.59478629,31-Jul,0.60770595,-6.332375579
8/1/16,st9,phosphorus,7.303740438,10.64048035,13.93774652,-27.2991454,-18.45344305,-9.641925368,2054916360,12.94999884,0.0024676,0.032502778,0.71,0.180965281,4.40E-06,214,40.56107011,1-Aug,0.576612198,-7.8129627
8/2/16,st9,phosphorus,11.03763109,15.44002923,20.01435437,-28.33151536,-19.20736884,-10.32512443,3549901050,13.36295729,0.002500452,0.032735847,0.71,0.178785575,4.31E-06,215,40.5026084,2-Aug,0.803859673,-3.76733961
8/3/16,st9,phosphorus,5.943148889,8.888955178,11.8076474,-26.2309014,-17.66704008,-9.666211883,3146220180,12.71400559,0.002539307,0.033006673,0.71,0.105232641,3.08E-06,216,40.59455505,3-Aug,0.503137772,-8.778084902
8/4/16,st9,phosphorus,5.87985332,9.11440205,12.23836715,-27.11346883,-18.33696644,-9.790177711,4903457220,12.4928544,0.002479383,0.032394971,0.71,0.115359917,1.80E-06,217,40.62598427,4-Aug,0.497050702,-9.22256439
8/5/16,st9,phosphorus,5.145072071,7.972505435,10.72035868,-28.42846422,-19.34225538,-9.698945857,1819276560,11.94451152,0.002662572,0.03399064,0.71,0.102727538,3.50E-06,218,40.70412316,5-Aug,0.412180755,-11.36974995
8/6/16,st9,phosphorus,6.624528195,9.876368837,12.93925462,-26.74045491,-18.06215188,-9.180267433,3020747130,12.67352828,0.002563665,0.033010043,0.71,0.109851762,5.39E-06,219,40.6003039,6-Aug,0.546799125,-8.185783043
8/7/16,st9,phosphorus,6.936243075,10.85818716,14.30362857,-28.76301874,-19.51145686,-10.3132589,4602551940,12.70978713,0.002678337,0.033955284,0.71,0.123124742,3.04E-06,220,40.5951541,7-Aug,0.556503148,-8.6532697
8/8/16,st9,phosphorus,8.238730397,12.52407515,16.9225867,-33.60320221,-22.6717642,-11.94394016,2818121940,12.79440386,0.002883403,0.035645243,0.71,0.142724995,4.35E-06,221,40.58314118,8-Aug,0.552408495,-10.14768905
6/4/17,st9,nitrogen,3.530247719,5.704364612,7.773809661,-24.82940764,-17.40372255,-9.224561437,2234657496,10.55721309,0.004814076,0.034361385,0.76,0.032854407,1.10E-06,155,40.90316205,4-Jun,0.327766924,-11.69935794
6/5/17,st9,nitrogen,4.156245289,6.817552915,9.31463008,-25.50817582,-17.05061064,-9.153265044,3481739183,11.00620021,0.00448483,0.033721189,0.76,0.033238414,1.53E-06,156,40.83853212,5-Jun,0.399842156,-10.23305773
6/6/17,st9,nitrogen,5.453774796,9.042483207,12.49286642,-25.64186181,-17.15860348,-9.625270844,4278269904,10.5876156,0.004361272,0.033265747,0.76,0.047555678,1.11E-06,157,40.89877927,6-Jun,0.526994124,-8.116120273
6/7/17,st9,nitrogen,4.460861467,7.425154831,10.13305595,-27.43848532,-18.59291353,-9.917352308,2440575479,9.805391713,0.004367087,0.033331908,0.76,0.048972778,1.19E-06,158,41.01184303,7-Jun,0.399354024,-11.1677587
6/8/17,st9,nitrogen,3.770773737,6.620962911,9.296953326,-23.4105503,-16.43726084,-9.20576282,4993730378,10.28464425,0.003987206,0.032243508,0.76,0.042472352,7.14E-07,159,40.94249714,8-Jun,0.402802083,-9.816297929
6/9/17,st9,nitrogen,3.705202091,5.952239194,8.095332941,-20.02576521,-13.82708085,-7.964554249,6092831113,11.24318305,0.003303275,0.030461173,0.76,0.049955269,4.69E-07,160,40.80450166,9-Jun,0.430476921,-7.874841656
6/10/17,st9,nitrogen,5.224331127,8.403241767,11.33235738,-27.9925745,-19.3149396,-10.77701303,3393846998,11.65877022,0.00306052,0.029609564,0.76,0.068623447,2.35E-06,161,40.74496056,10-Jun,0.435064356,-10.91169783
6/11/17,st9,nitrogen,2.867710745,5.179223676,7.124908348,-23.72640435,-16.09595894,-8.490762495,6911549559,12.27047038,0.003545304,0.031107683,0.76,0.039709831,4.62E-07,162,40.65763782,11-Jun,0.321771675,-10.91673526
6/12/17,st9,nitrogen,3.167476558,5.157769707,7.196937542,-25.15955051,-16.5062297,-8.756556692,6487001624,12.59011951,0.00341472,0.030880067,0.76,0.0386672,5.40E-07,163,40.61215531,12-Jun,0.312474126,-11.34845999
6/13/17,st9,nitrogen,5.300767298,8.505504057,11.75199525,-32.83692468,-23.5161162,-13.31110488,3094535558,12.72222683,0.003706656,0.031783635,0.76,0.072595116,1.61E-06,164,40.59338761,13-Jun,0.361688299,-15.01061214
6/14/17,st9,nitrogen,6.706441515,9.987062579,13.23855741,-33.27130127,-23.95171995,-13.741158,3281783800,12.93478513,0.003981876,0.032604568,0.76,0.062429381,2.21E-06,165,40.56322711,14-Jun,0.416966406,-13.96465737
6/15/17,st9,nitrogen,5.332391409,8.049803554,10.7758988,-30.79125586,-21.60534199,-12.28042698,1681775078,12.63343798,0.003394854,0.030955734,0.76,0.070503175,2.20E-06,166,40.6059994,15-Jun,0.372583945,-13.55553844
6/16/17,st9,nitrogen,3.374085611,5.689626515,7.723211488,-30.80957171,-21.49148132,-11.7654347,946477090.7,12.05780871,0.003308848,0.030693282,0.76,0.04620549,3.28E-06,167,40.68795368,16-Jun,0.264738686,-15.80185481
6/17/17,st9,nitrogen,5.242895913,7.915983361,10.6347817,-30.67340324,-21.38058361,-11.51514723,2634293231,12.09654358,0.003162274,0.030158773,0.76,0.083856341,1.77E-06,168,40.68242849,17-Jun,0.370241688,-13.46460025
6/18/17,st9,nitrogen,4.70130975,7.227121111,9.858505633,-27.06672467,-18.6321934,-10.52725576,1792317385,11.89426918,0.003198614,0.030334385,0.76,0.065165027,2.33E-06,169,40.71129774,18-Jun,0.387883539,-11.40507229
6/19/17,st9,nitrogen,5.191500257,7.907088793,10.56613954,-25.70246236,-18.42086441,-10.34822259,2770679119,12.5874069,0.002983963,0.029285699,0.76,0.068383312,2.26E-06,170,40.61254085,19-Jun,0.429246349,-10.51377562
6/20/17,st9,nitrogen,2.167462429,3.641480794,5.134883671,-27.68296355,-19.261842,-10.59270068,419333277,11.1343993,0.003672012,0.031337191,0.76,0.038144201,2.88E-06,171,40.82011584,20-Jun,0.189051535,-15.62036121
6/22/17,st9,nitrogen,4.400053549,7.13642729,10.01007541,-32.76337769,-22.43824665,-11.76273647,2522547729,11.02517815,0.00628139,0.0364568,0.76,0.037283085,6.69E-07,173,40.83580482,22-Jun,0.318047457,-15.30181936
6/23/17,st9,nitrogen,6.459675207,10.23371594,13.89408183,-38.73630326,-26.40484934,-14.69633135,2354355065,10.48421642,0.006999117,0.037203199,0.76,0.0397519,1.06E-06,174,40.91368897,23-Jun,0.387569564,-16.1711334
6/25/17,st9,nitrogen,5.260061112,8.832520734,12.17157327,-33.37125795,-22.21840668,-11.62918405,5072029277,11.42089631,0.006456188,0.036642918,0.76,0.029888358,1.24E-06,176,40.77901943,25-Jun,0.397531689,-13.38588595
6/26/17,st9,nitrogen,6.511141359,10.5305217,14.34820315,-39.13962729,-26.37136258,-14.43134023,1489308982,11.26640849,0.006136875,0.036299671,0.76,0.049960596,1.81E-06,177,40.80116957,26-Jun,0.399316557,-15.84084088
6/27/17,st9,nitrogen,6.6399168,10.39950255,14.36437603,-32.56721098,-22.54365952,-12.19163468,2349817684,11.35366539,0.004984635,0.034655694,0.76,0.052559649,1.66E-06,178,40.7886559,27-Jun,0.461304986,-12.14415697
6/28/17,st9,nitrogen,6.703154165,10.8386285,14.87235815,-33.75207313,-23.35656825,-11.99317916,1482303141,11.36467781,0.004623167,0.034001751,0.76,0.070523343,2.29E-06,179,40.78707714,28-Jun,0.464050557,-12.51793975
6/29/17,st9,nitrogen,9.914890646,15.02415843,20.01461976,-37.46617889,-26.05991151,-13.49859159,2972793212,11.96205815,0.005109405,0.034873136,0.76,0.076465584,1.92E-06,180,40.70161811,29-Jun,0.57652377,-11.03575308
6/30/17,st9,nitrogen,8.125028018,12.34204611,16.28726359,-40.15718593,-27.79687886,-15.72749122,1812112204,11.54338475,0.005231751,0.035071847,0.76,0.079986271,2.24E-06,181,40.76147439,30-Jun,0.444008343,-15.45483275
7/1/17,st9,nitrogen,13.3448572,19.23923993,25.56859175,-44.68136596,-30.88515955,-16.4209899,2835675082,12.21773834,0.00537348,0.035298174,0.76,0.111218019,2.18E-06,182,40.66515079,1-Jul,0.6229283,-11.64591962
7/2/17,st9,nitrogen,11.60674013,18.59280987,24.6264748,-41.58862661,-28.50743671,-15.19347651,4915981007,12.73875574,0.005957837,0.036042348,0.76,0.095583859,1.16E-06,183,40.59104067,2-Jul,0.652209108,-9.91462684
7/3/17,st9,nitrogen,11.42333132,17.4911805,23.80512751,-48.65615389,-32.72444057,-17.69487598,1866895458,12.06514788,0.005740762,0.03579102,0.76,0.073877855,3.34E-06,184,40.6869067,3-Jul,0.534498992,-15.23326007
7/4/17,st9,nitrogen,19.54556551,28.75182218,37.56794446,-45.55006845,-31.20738316,-17.22023678,2647512073,12.51774008,0.005362578,0.035237011,0.76,0.191603052,2.73E-06,185,40.62244518,4-Jul,0.921314742,-2.45556098
7/5/17,st9,nitrogen,9.630382802,14.34845733,18.8808834,-49.93427884,-34.72812147,-18.75484557,995437313.4,11.69394673,0.005253556,0.035081091,0.76,0.074376312,4.91E-06,186,40.73992881,5-Jul,0.413165375,-20.37966414
7/6/17,st9,nitrogen,9.000669998,13.84101095,18.54876107,-45.62726503,-31.279718,-17.07454987,1252994730,11.30777035,0.005876434,0.035915913,0.76,0.077318815,3.26E-06,187,40.79523683,6-Jul,0.442491552,-17.43870705
7/7/17,st9,nitrogen,15.82942425,23.48827331,30.77595159,-41.5201092,-29.05079851,-16.01683853,2638649285,11.80711134,0.005778314,0.035859784,0.76,0.12719607,2.72E-06,188,40.72374982,7-Jul,0.808524189,-5.5625252
7/8/17,st9,nitrogen,11.21295267,17.2013809,23.15710285,-44.89864591,-30.63425591,-17.98677128,1869794791,11.42641093,0.005933125,0.036051049,0.76,0.06902942,3.37E-06,189,40.7782292,8-Jul,0.561508037,-13.43287501
7/11/17,st9,nitrogen,9.467405494,14.3969336,19.11797831,-39.82306501,-27.77974301,-14.48031896,5015012735,12.78398015,0.00503212,0.034719938,0.76,0.077578559,1.52E-06,192,40.58462063,11-Jul,0.518252944,-13.38280941
7/12/17,st9,nitrogen,4.172519648,6.97595753,9.823756649,-42.47644775,-29.33958229,-16.23966511,540741272.8,11.85134749,0.004991661,0.034629462,0.76,0.061912056,3.16E-06,193,40.71742893,12-Jul,0.237766082,-22.36362476
